genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 14.422657952069718},"{'white_gazing': 0.14422075211902086, 'distance': 1.213911942282971e-07}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 14.39360929557008},"{'white_gazing': 0.14393609295570045, 'distance': 5.914868390216319e-16}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.30864197530864},"{'white_gazing': 0.13702217852559728, 'distance': 0.4555665195185414}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 14.39360929557008},"{'white_gazing': 0.14393609295570045, 'distance': 5.914868390216319e-16}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 18.925199709513432},"{'white_gazing': 0.07075598352025388, 'distance': 0.2580639574831957}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.21132897603486},"{'white_gazing': 0.10493506642791955, 'distance': 0.5139763149929556}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.14669571532317},"{'white_gazing': 0.1535957537380118, 'distance': 1.2920750469019464}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 21.437908496732025},"{'white_gazing': 0.1304854042953355, 'distance': 0.4896514744394067}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 35.744371822803195},"{'white_gazing': 0.178567294941816, 'distance': 1.2616831778184696}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 17.21132897603486},"{'white_gazing': 0.13807175118898948, 'distance': 0.8504197118763582}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 17.21132897603486},"{'white_gazing': 0.09653831601670786, 'distance': 0.7727410030852312}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.11764705882353},"{'white_gazing': 0.1385979160061305, 'distance': 0.4836026502289795}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.21132897603486},"{'white_gazing': 0.10746653098311598, 'distance': 0.9527343847147044}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.744371822803195},"{'white_gazing': 0.178567294941816, 'distance': 1.2616831778184696}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.744371822803195},"{'white_gazing': 0.178567294941816, 'distance': 1.2616831778184696}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.744371822803195},"{'white_gazing': 0.178567294941816, 'distance': 1.2616831778184696}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.273783587509076},"{'white_gazing': 0.11589207569669084, 'distance': 1.2485864155040016}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.728395061728392},"{'white_gazing': 0.11995640329423365, 'distance': 1.177634793470425}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.744371822803195},"{'white_gazing': 0.178567294941816, 'distance': 1.2616831778184696}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 26.056644880174293},"{'white_gazing': 0.08812687016735607, 'distance': 0.2393352400773743}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 16.790123456790123},"{'white_gazing': 0.13155865734046254, 'distance': 0.5881375401231358}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [15,15])}",{'brightness': 17.588961510530137},"{'white_gazing': 0.10016554911245501, 'distance': 0.2060181659477107}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 26.056644880174293},"{'white_gazing': 0.08812687016735607, 'distance': 0.2393352400773743}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 26.056644880174293},"{'white_gazing': 0.08812687016735607, 'distance': 0.2393352400773743}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 18.77995642701525},"{'white_gazing': 0.15002916340361797, 'distance': 0.17420639648242958}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 17.21132897603486},"{'white_gazing': 0.09613034390702069, 'distance': 0.045298851237560445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.30864197530864},"{'white_gazing': 0.13702217852559728, 'distance': 0.4555665195185414}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.30864197530864},"{'white_gazing': 0.13702217852559728, 'distance': 0.4555665195185414}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 26.056644880174293},"{'white_gazing': 0.08812687016735607, 'distance': 0.2393352400773743}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 35.30864197530864},"{'white_gazing': 0.13702217852559728, 'distance': 0.4555665195185414}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [15,15])}",{'brightness': 22.74509803921569},"{'white_gazing': 0.14384985084071064, 'distance': 0.1313850446642243}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.11764705882353},"{'white_gazing': 0.14808247279808343, 'distance': 0.0942329860668185}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 35.337690631808286},"{'white_gazing': 0.1449287089985648, 'distance': 0.8314460179592306}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 17.182280319535224},"{'white_gazing': 0.08370946027940901, 'distance': 0.006991539007960064}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 35.30864197530864},"{'white_gazing': 0.13702217852559728, 'distance': 0.4555665195185414}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 22.919389978213506},"{'white_gazing': 0.09785575628976952, 'distance': 0.1862985840781244}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 26.056644880174293},"{'white_gazing': 0.08812687016735607, 'distance': 0.2393352400773743}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 35.30864197530864},"{'white_gazing': 0.13702217852559728, 'distance': 0.4555665195185414}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 19.14306463326071},"{'white_gazing': 0.1242502951610947, 'distance': 0.09082472750726685}",0
