id,parents,fitnesses,descriptors,genome
6578,[3494],37.4074074074074,"{'white_gazing': 0.14356810989359214, 'avg_speed': 0.0417765341684013}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.42075926065444946), (1, 1, 10, 0.15061606466770172), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.020175021141767502), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.5512641668319702), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5423864722251892), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2671996057033539)], 'NID': 0, 'LID': 13, '_id': 6578, '_parents': [3494]}, 'vision': {'w': 2, 'h': 2}}"
4659,[3494],37.167755991285404,"{'white_gazing': 0.12148700433469575, 'avg_speed': 0.018401410502125574}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.42075926065444946), (1, 1, 10, 0.15082179009914398), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.020175021141767502), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.5512641668319702), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5423864722251892), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2546328902244568)], 'NID': 0, 'LID': 13, '_id': 4659, '_parents': [3494]}, 'vision': {'w': 2, 'h': 2}}"
3291,[1893],36.10021786492374,"{'white_gazing': 0.2940144660917875, 'avg_speed': 0.02472498066580918}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.4157543480396271), (1, 1, 10, 0.14470124244689941), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.020175021141767502), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.5533497333526611), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5390220880508423), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2436177134513855)], 'NID': 0, 'LID': 13, '_id': 3291, '_parents': [1893]}, 'vision': {'w': 2, 'h': 2}}"
