genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 100.30800000000004},"{'trajectory': -0.8557732315833498, 'white_gazing': 0.31912786284348577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 72.81045751633987},"{'trajectory': -0.9879921776638939, 'white_gazing': 0.35134031657734305}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [8,11])}",{'brightness': 19.11764705882353},"{'trajectory': 2, 'white_gazing': 0.1260978103657406}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 32.58169934640522},"{'trajectory': -0.805789620821458, 'white_gazing': 0.20689480180561412}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 28.692810457516337},"{'trajectory': 1.186856994314816, 'white_gazing': 0.12245345716239987}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': -1.6275692668137527, 'white_gazing': 0.12575720752687145}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 100.30800000000004},"{'trajectory': -0.8557732315833498, 'white_gazing': 0.31912786284348577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 20.392156862745097},"{'trajectory': -0.33056990138114445, 'white_gazing': 0.10443989686525514}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 27.287581699346408},"{'trajectory': -0.7007815203632328, 'white_gazing': 0.11870459302712208}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 28.692810457516337},"{'trajectory': 1.186856994314816, 'white_gazing': 0.12245345716239987}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 39.01960784313726},"{'trajectory': 1.8051798890633257, 'white_gazing': 0.1367816053391445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 100.30800000000004},"{'trajectory': -0.8557732315833498, 'white_gazing': 0.31912786284348577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 100.30800000000004},"{'trajectory': -0.8557732315833498, 'white_gazing': 0.31912786284348577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': -1.6275692668137527, 'white_gazing': 0.12575720752687145}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.11764705882353},"{'trajectory': -1.2767452646677695, 'white_gazing': 0.11455637894952425}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,13])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 61.20915032679739},"{'trajectory': -0.8958297719129149, 'white_gazing': 0.2533919715315855}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 39.01960784313726},"{'trajectory': 1.8051798890633257, 'white_gazing': 0.1367816053391445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.287581699346408},"{'trajectory': -0.7007815203632328, 'white_gazing': 0.11870459302712208}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.294117647058822},"{'trajectory': 0.47837317371471605, 'white_gazing': 0.11308674468213012}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': 2, 'white_gazing': 0.1153843632472049}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,13])}",{'brightness': 27.287581699346408},"{'trajectory': -0.7007815203632328, 'white_gazing': 0.11870459302712208}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 31.274509803921568},"{'trajectory': -1.1998006572287625, 'white_gazing': 0.13411999265795338}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 75.7843137254902},"{'trajectory': 0.8972879435971439, 'white_gazing': 0.25399693216633046}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.411764705882355},"{'trajectory': -1.2128370159279096, 'white_gazing': 0.10829896797077006}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.50980392156863},"{'trajectory': -0.5006681459837193, 'white_gazing': 0.10271138458872321}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 39.01960784313726},"{'trajectory': 1.8051798890633257, 'white_gazing': 0.1367816053391445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.11764705882353},"{'trajectory': -0.14434416774137387, 'white_gazing': 0.08788035268307862}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.11764705882353},"{'trajectory': 0.07735723520559516, 'white_gazing': 0.09085553978490978}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,13])}",{'brightness': 35.29411764705882},"{'trajectory': 0.0759480955011182, 'white_gazing': 0.19053947799746732}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 75.7843137254902},"{'trajectory': 0.8972879435971439, 'white_gazing': 0.25399693216633046}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 35.68627450980392},"{'trajectory': -1.1605845471980862, 'white_gazing': 0.13253544203258869}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 75.7843137254902},"{'trajectory': 0.8972879435971439, 'white_gazing': 0.25399693216633046}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': -0.424977235996833, 'white_gazing': 0.08117672109667613}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 75.7843137254902},"{'trajectory': 0.8972879435971439, 'white_gazing': 0.25399693216633046}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,13])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': -1.6275692668137527, 'white_gazing': 0.12575720752687145}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 72.05882352941177},"{'trajectory': -0.9424892903800817, 'white_gazing': 0.16818079559962407}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 19.411764705882355},"{'trajectory': -1.2128370159279096, 'white_gazing': 0.10829896797077006}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.215686274509807},"{'trajectory': 0.030796099220704098, 'white_gazing': 0.0876618126163303}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.411764705882355},"{'trajectory': -1.2128370159279096, 'white_gazing': 0.10829896797077006}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 24.346405228758172},"{'trajectory': 1.5663627079025797, 'white_gazing': 0.12311394027080311}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 31.143790849673202},"{'trajectory': -0.11812780058220218, 'white_gazing': 0.1304545345042387}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 26.1437908496732},"{'trajectory': 0.09256797124574244, 'white_gazing': 0.08953567476317181}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,13])}",{'brightness': 27.745098039215687},"{'trajectory': -0.9374131981554487, 'white_gazing': 0.10433235418108551}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 23.92156862745098},"{'trajectory': 1.9503546977112314, 'white_gazing': 0.12627448034788608}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': -1.6275692668137527, 'white_gazing': 0.12575720752687145}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [8,11])}",{'brightness': 19.11764705882353},"{'trajectory': 2, 'white_gazing': 0.1147632502437592}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 100.30800000000004},"{'trajectory': -0.8557732315833498, 'white_gazing': 0.31912786284348577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 24.346405228758172},"{'trajectory': 1.5663627079025797, 'white_gazing': 0.12311394027080311}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 39.01960784313726},"{'trajectory': 1.8051798890633257, 'white_gazing': 0.1367816053391445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 24.346405228758172},"{'trajectory': 1.5663627079025797, 'white_gazing': 0.12311394027080311}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 26.1437908496732},"{'trajectory': 0.09256797124574244, 'white_gazing': 0.08953567476317181}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [8,11])}",{'brightness': 19.673202614379086},"{'trajectory': -0.6651396690341611, 'white_gazing': 0.11682147500597848}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 29.183006535947715},"{'trajectory': -1.7488454442738472, 'white_gazing': 0.11938319120767088}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 28.692810457516337},"{'trajectory': 1.186856994314816, 'white_gazing': 0.12245345716239987}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 24.346405228758172},"{'trajectory': 1.5663627079025797, 'white_gazing': 0.12311394027080311}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.705882352941178},"{'trajectory': -0.2321365832085303, 'white_gazing': 0.11437719574146554}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.411764705882355},"{'trajectory': -1.2128370159279096, 'white_gazing': 0.10829896797077006}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 29.215686274509807},"{'trajectory': -0.9075646639274857, 'white_gazing': 0.13824906315764765}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 24.346405228758172},"{'trajectory': 1.5663627079025797, 'white_gazing': 0.12311394027080311}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 24.346405228758172},"{'trajectory': 1.5663627079025797, 'white_gazing': 0.12311394027080311}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 100.0},"{'trajectory': -1.2372162463948513, 'white_gazing': 0.2733881446888035}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 75.7843137254902},"{'trajectory': 0.8972879435971439, 'white_gazing': 0.25399693216633046}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 19.411764705882355},"{'trajectory': -1.2128370159279096, 'white_gazing': 0.10829896797077006}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [10,13])}",{'brightness': 50.0},"{'trajectory': -0.5536228559689426, 'white_gazing': 0.21074343325904069}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,13])}",{'brightness': 43.8235294117647},"{'trajectory': -1.0795372119421598, 'white_gazing': 0.1526717642024465}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 19.11764705882353},"{'trajectory': -0.03826806173820436, 'white_gazing': 0.07265006548761503}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 29.183006535947715},"{'trajectory': -1.7488454442738472, 'white_gazing': 0.11938319120767088}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 39.01960784313726},"{'trajectory': 1.8051798890633257, 'white_gazing': 0.1367816053391445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 46.111111111111114},"{'trajectory': -0.9215069275674975, 'white_gazing': 0.17081484883465942}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 100.30800000000004},"{'trajectory': -0.8557732315833498, 'white_gazing': 0.31912786284348577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 31.274509803921568},"{'trajectory': -1.1998006572287625, 'white_gazing': 0.13411999265795338}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [9,11])}",{'brightness': 46.01307189542484},"{'trajectory': -0.675763437674202, 'white_gazing': 0.1485105353649006}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [8,11])}",{'brightness': 19.11764705882353},"{'trajectory': 2, 'white_gazing': 0.1147632502437592}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 19.11764705882353},"{'trajectory': -1.6275692668137527, 'white_gazing': 0.12575720752687145}",0
