genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.21132897603486},"{'trajectory': -0.6145227141877457, 'white_gazing': 0.11592584794793974}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.087145969498906},"{'trajectory': 0.6525422477736021, 'white_gazing': 0.12636482680795358}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 17.182280319535224},"{'trajectory': -0.4953969043188077, 'white_gazing': 0.11056920574910493}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.087145969498906},"{'trajectory': 0.6525422477736021, 'white_gazing': 0.12636482680795358}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.67465504720407},"{'trajectory': -0.4767960523237888, 'white_gazing': 0.12507848200385532}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 25.85330428467683},"{'trajectory': -0.22077823638282904, 'white_gazing': 0.103137027959332}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.12636165577342},"{'trajectory': 1.2833101526714343, 'white_gazing': 0.11122912856271298}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 21.670297748729116},"{'trajectory': -0.16104104976163916, 'white_gazing': 0.1544340486667116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 22.309368191721134},"{'trajectory': -0.02560173644998846, 'white_gazing': 0.1555024722314839}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.956427015250547},"{'trajectory': 0.5561309909162608, 'white_gazing': 0.1187947383779846}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.99782135076253},"{'trajectory': -0.5785795189571449, 'white_gazing': 0.11737546055216277}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 21.771968046477852},"{'trajectory': 0.09150738789526013, 'white_gazing': 0.1561849920362768}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.452432824981845},"{'trajectory': -0.46306716418786126, 'white_gazing': 0.11932919743707489}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.363108206245464},"{'trajectory': -0.7419785985096762, 'white_gazing': 0.12420633581913071}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.34858387799564},"{'trajectory': 2, 'white_gazing': 0.13417958949047745}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 17.21132897603486},"{'trajectory': -0.01192368927818826, 'white_gazing': 0.14490182347562808}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.34858387799564},"{'trajectory': 2, 'white_gazing': 0.13417958949047745}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 33.71096586782861},"{'trajectory': 0.2548814839000415, 'white_gazing': 0.12071365526710486}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.17792302106027},"{'trajectory': 0.48211438673856755, 'white_gazing': 0.1208366593403837}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.570079883805384},"{'trajectory': -0.6598428275380095, 'white_gazing': 0.11849165871650587}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.41539578794481},"{'trajectory': 0.810811279989557, 'white_gazing': 0.12325409146437982}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 38.09731299927378},"{'trajectory': 0.35155131527621625, 'white_gazing': 0.11975097359907057}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.713870733478572},"{'trajectory': 0.5255231081355928, 'white_gazing': 0.1374640565843636}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.610021786492368},"{'trajectory': -0.9351098379774277, 'white_gazing': 0.12280392086466482}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.37908496732027},"{'trajectory': 0.973473475622435, 'white_gazing': 0.13579683274503168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.024691358024693},"{'trajectory': -0.5713009747003918, 'white_gazing': 0.11236909816755664}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.726216412490924},"{'trajectory': 0.6231481499467405, 'white_gazing': 0.11555497099803293}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.12636165577342},"{'trajectory': 1.2833101526714343, 'white_gazing': 0.11122912856271298}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.228031953522148},"{'trajectory': 0.8363272016502538, 'white_gazing': 0.09975140381452113}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 22.018881626724763},"{'trajectory': -0.3483305449104363, 'white_gazing': 0.11669588129772525}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.63326071169208},"{'trajectory': 0.5701557247335506, 'white_gazing': 0.11519345215891715}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.966594045025417},"{'trajectory': -0.5299295140774303, 'white_gazing': 0.11792207346696197}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.08714596949891},"{'trajectory': 0.5853480277922872, 'white_gazing': 0.10827509454960445}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.072621641249093},"{'trajectory': -0.1108776847130966, 'white_gazing': 0.14097360140594636}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 22.977487291212785},"{'trajectory': 0.13983225104018782, 'white_gazing': 0.11669012475171116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.570079883805384},"{'trajectory': -0.6598428275380095, 'white_gazing': 0.11849165871650587}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.12636165577342},"{'trajectory': 1.2833101526714343, 'white_gazing': 0.11122912856271298}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 25.85330428467683},"{'trajectory': -0.22077823638282904, 'white_gazing': 0.103137027959332}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.690631808278866},"{'trajectory': 1.2441981598963288, 'white_gazing': 0.12603793057263976}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 36.99346405228758},"{'trajectory': 0.7037130353940739, 'white_gazing': 0.1445475768779215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 21.771968046477852},"{'trajectory': 0.09150738789526013, 'white_gazing': 0.1561849920362768}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.34858387799564},"{'trajectory': 2, 'white_gazing': 0.13417958949047745}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.63326071169208},"{'trajectory': 0.5701557247335506, 'white_gazing': 0.11519345215891715}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 25.85330428467683},"{'trajectory': -0.22077823638282904, 'white_gazing': 0.103137027959332}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.36456063907045},"{'trajectory': 0.22511372373181773, 'white_gazing': 0.13836237236969381}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 21.771968046477852},"{'trajectory': 0.09150738789526013, 'white_gazing': 0.1561849920362768}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,13])}",{'brightness': 44.77850399419027},"{'trajectory': -1.087813014870238, 'white_gazing': 0.15679239431810646}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 33.40595497458243},"{'trajectory': 1.2958602766374123, 'white_gazing': 0.13029246685935897}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 34.37908496732027},"{'trajectory': 0.973473475622435, 'white_gazing': 0.13579683274503168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 29.74582425562818},"{'trajectory': -1.0922083575939285, 'white_gazing': 0.12109866248453091}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.747276688453166},"{'trajectory': -0.7122083675435493, 'white_gazing': 0.12772670684597243}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.37908496732027},"{'trajectory': 0.973473475622435, 'white_gazing': 0.13579683274503168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.12636165577342},"{'trajectory': 1.2833101526714343, 'white_gazing': 0.11122912856271298}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.37908496732027},"{'trajectory': 0.973473475622435, 'white_gazing': 0.13579683274503168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 33.536673928830794},"{'trajectory': 0.5591539615889215, 'white_gazing': 0.14277765140419105}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 34.37908496732027},"{'trajectory': 0.973473475622435, 'white_gazing': 0.13579683274503168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.71532316630356},"{'trajectory': -0.13955644438013823, 'white_gazing': 0.1313736001148254}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.29847494553377},"{'trajectory': 0.6538366969939446, 'white_gazing': 0.11948714713142167}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 21.771968046477852},"{'trajectory': 0.09150738789526013, 'white_gazing': 0.1561849920362768}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.718228031953522},"{'trajectory': 0.7314895472826434, 'white_gazing': 0.1278074928267395}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 22.570806100217865},"{'trajectory': 0.0824178435144775, 'white_gazing': 0.156924568748228}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.49527959331881},"{'trajectory': 0.49965737248953457, 'white_gazing': 0.1279042851540334}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 36.99346405228758},"{'trajectory': 0.7037130353940739, 'white_gazing': 0.1445475768779215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.747276688453166},"{'trajectory': -0.7122083675435493, 'white_gazing': 0.12772670684597243}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.747276688453166},"{'trajectory': -0.7122083675435493, 'white_gazing': 0.12772670684597243}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.570079883805384},"{'trajectory': -0.6598428275380095, 'white_gazing': 0.11849165871650587}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,13])}",{'brightness': 44.77850399419027},"{'trajectory': -1.087813014870238, 'white_gazing': 0.15679239431810646}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.747276688453166},"{'trajectory': -0.7122083675435493, 'white_gazing': 0.12772670684597243}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,13])}",{'brightness': 44.77850399419027},"{'trajectory': -1.087813014870238, 'white_gazing': 0.15679239431810646}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,13])}",{'brightness': 44.77850399419027},"{'trajectory': -1.087813014870238, 'white_gazing': 0.15679239431810646}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.48946986201888},"{'trajectory': 1.9890236413605316, 'white_gazing': 0.1204258774846224}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,13])}",{'brightness': 44.77850399419027},"{'trajectory': -1.087813014870238, 'white_gazing': 0.15679239431810646}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.691358024691354},"{'trajectory': 0.29875341291921215, 'white_gazing': 0.12072826025672047}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 36.99346405228758},"{'trajectory': 0.7037130353940739, 'white_gazing': 0.1445475768779215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.302832244008712},"{'trajectory': 0.7600797863560649, 'white_gazing': 0.12407702529683039}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 29.74582425562818},"{'trajectory': -1.0922083575939285, 'white_gazing': 0.12109866248453091}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.314451706608565},"{'trajectory': 0.47406741014128906, 'white_gazing': 0.11883532009773148}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.488017429193903},"{'trajectory': 0.7568647586450881, 'white_gazing': 0.12647131129067277}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 36.99346405228758},"{'trajectory': 0.7037130353940739, 'white_gazing': 0.1445475768779215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 36.99346405228758},"{'trajectory': 0.7037130353940739, 'white_gazing': 0.1445475768779215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 33.47857661583152},"{'trajectory': -1.5043745841696832, 'white_gazing': 0.12067226864592168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.48946986201888},"{'trajectory': 1.9890236413605316, 'white_gazing': 0.1204258774846224}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.63326071169208},"{'trajectory': 0.5701557247335506, 'white_gazing': 0.11519345215891715}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.48946986201888},"{'trajectory': 1.9890236413605316, 'white_gazing': 0.1204258774846224}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.71532316630356},"{'trajectory': -0.13955644438013823, 'white_gazing': 0.1313736001148254}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 29.74582425562818},"{'trajectory': -1.0922083575939285, 'white_gazing': 0.12109866248453091}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.55846042120552},"{'trajectory': -0.5236781839112284, 'white_gazing': 0.12396154002052305}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.63326071169208},"{'trajectory': 0.5701557247335506, 'white_gazing': 0.11519345215891715}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.63326071169208},"{'trajectory': 0.5701557247335506, 'white_gazing': 0.11519345215891715}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 29.74582425562818},"{'trajectory': -1.0922083575939285, 'white_gazing': 0.12109866248453091}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.58169934640523},"{'trajectory': -0.5641317032202253, 'white_gazing': 0.1297490761438442}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.547567175018155},"{'trajectory': -0.8655548651542959, 'white_gazing': 0.11709765345689462}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 18.12636165577342},"{'trajectory': 1.2833101526714343, 'white_gazing': 0.11122912856271298}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 23.13725490196078},"{'trajectory': 0.4456736730919826, 'white_gazing': 0.11301443654384838}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.48946986201888},"{'trajectory': 1.9890236413605316, 'white_gazing': 0.1204258774846224}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 24.63326071169208},"{'trajectory': 0.5701557247335506, 'white_gazing': 0.11519345215891715}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.96877269426289},"{'trajectory': 1.4230951116884765, 'white_gazing': 0.12055689793201002}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 36.99346405228758},"{'trajectory': 0.7037130353940739, 'white_gazing': 0.1445475768779215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.825708061002178},"{'trajectory': -0.42674488779610087, 'white_gazing': 0.12918907127700646}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.47857661583152},"{'trajectory': -1.5043745841696832, 'white_gazing': 0.12067226864592168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 27.58169934640523},"{'trajectory': -0.5641317032202253, 'white_gazing': 0.1297490761438442}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 17.182280319535224},"{'trajectory': 0.6146261546082185, 'white_gazing': 0.13446202658003392}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 32.94117647058824},"{'trajectory': 0.3820575963954398, 'white_gazing': 0.1208516531674297}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.58169934640523},"{'trajectory': -0.5641317032202253, 'white_gazing': 0.1297490761438442}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 14.39360929557008},"{'trajectory': 5.914868390216319e-16, 'white_gazing': 0.14393609295570045}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.96877269426289},"{'trajectory': 1.4230951116884765, 'white_gazing': 0.12055689793201002}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 33.47857661583152},"{'trajectory': -1.5043745841696832, 'white_gazing': 0.12067226864592168}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.58169934640523},"{'trajectory': -0.5641317032202253, 'white_gazing': 0.1297490761438442}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.34858387799564},"{'trajectory': 2, 'white_gazing': 0.13417958949047745}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 33.47857661583152},"{'trajectory': -1.5043745841696832, 'white_gazing': 0.12067226864592168}",0
