genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.30718954248366},"{'white_gazing': 0.10434329374636223, 'avg_speed': 0.13909909465856277}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.982570806100224},"{'white_gazing': 0.1022957328940129, 'avg_speed': 0.16207151752643648}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 27.90849673202614},"{'white_gazing': 0.12500255023106413, 'avg_speed': 0.2456797588542923}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 15.15250544662309},"{'white_gazing': 0.10271582869156162, 'avg_speed': 0.09732717936505764}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,15])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 12.331154684095859},"{'white_gazing': 0.1233115468409589, 'avg_speed': 0.05}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 1], [11,15])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.782135076252725},"{'white_gazing': 0.10913291327921508, 'avg_speed': 0.17684916919751734}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.782135076252725},"{'white_gazing': 0.1152296808076574, 'avg_speed': 0.21305029445510204}",0
"{VisionData(w=0, h=0), CPPN:8:3([2, 2], [13,16])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.779956427015247},"{'white_gazing': 0.11692860396176022, 'avg_speed': 0.18226434169845782}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 12.331154684095859},"{'white_gazing': 0.1233115468409589, 'avg_speed': 0.05}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 15.315904139433556},"{'white_gazing': 0.10120419491307273, 'avg_speed': 0.18272877568923376}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 14.41176470588235},"{'white_gazing': 0.08514126537781344, 'avg_speed': 0.1560565683608917}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 19.782135076252725},"{'white_gazing': 0.10594336883518052, 'avg_speed': 0.173381568843645}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 17.102396514161214},"{'white_gazing': 0.10326834311879195, 'avg_speed': 0.15465921868420512}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.845315904139436},"{'white_gazing': 0.09710309643225615, 'avg_speed': 0.13621792940828853}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.11764705882353},"{'white_gazing': 0.11025081839358376, 'avg_speed': 0.09805271341561415}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.56862745098039},"{'white_gazing': 0.11621259976014806, 'avg_speed': 0.19800740021549396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.11764705882353},"{'white_gazing': 0.11025081839358376, 'avg_speed': 0.09805271341561415}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 23.496732026143793},"{'white_gazing': 0.11742315079213994, 'avg_speed': 0.15860291116616038}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 18.159041394335507},"{'white_gazing': 0.1045637737598813, 'avg_speed': 0.1391589870085471}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 21.56862745098039},"{'white_gazing': 0.11621259976014806, 'avg_speed': 0.19800740021549396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.11764705882353},"{'white_gazing': 0.11025081839358376, 'avg_speed': 0.09805271341561415}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.300653594771244},"{'white_gazing': 0.10952505688076304, 'avg_speed': 0.21979767924833968}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 17.919389978213506},"{'white_gazing': 0.10991753036393054, 'avg_speed': 0.15356929027272315}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.56862745098039},"{'white_gazing': 0.11621259976014806, 'avg_speed': 0.19800740021549396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.59259259259259},"{'white_gazing': 0.12358802414946482, 'avg_speed': 0.2641414428892815}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.300653594771244},"{'white_gazing': 0.0933103511330202, 'avg_speed': 0.11831200344617429}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 14.999999999999998},"{'white_gazing': 0.10770489364531004, 'avg_speed': 0.17344499390425716}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 18.681917211328972},"{'white_gazing': 0.10597275980149638, 'avg_speed': 0.15616139094570172}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 14.934640522875819},"{'white_gazing': 0.08994342630747126, 'avg_speed': 0.11258120566602502}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 18.420479302832245},"{'white_gazing': 0.11657744478865067, 'avg_speed': 0.2624910604040944}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.845315904139436},"{'white_gazing': 0.09710309643225615, 'avg_speed': 0.13621792940828853}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.065359477124183},"{'white_gazing': 0.08527255442845862, 'avg_speed': 0.10172708596839218}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 15.05446623093682},"{'white_gazing': 0.0901661745005174, 'avg_speed': 0.13100452244630317}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.62309368191721},"{'white_gazing': 0.0961170211724944, 'avg_speed': 0.11695428824167436}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.141612200435727},"{'white_gazing': 0.08602582358709168, 'avg_speed': 0.0803706040227741}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 18.899782135076254},"{'white_gazing': 0.11812842623281991, 'avg_speed': 0.12739718838221098}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 24.55337690631808},"{'white_gazing': 0.11396365859065817, 'avg_speed': 0.13065743301293137}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.845315904139436},"{'white_gazing': 0.09710309643225615, 'avg_speed': 0.13621792940828853}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 23.845315904139436},"{'white_gazing': 0.09710309643225615, 'avg_speed': 0.13621792940828853}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 18.562091503267975},"{'white_gazing': 0.1148844929202533, 'avg_speed': 0.09596215293600314}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 14.727668845315904},"{'white_gazing': 0.08762978787436156, 'avg_speed': 0.08840145400834094}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 93.56666666666582},"{'white_gazing': 0.2303325330403131, 'avg_speed': 0.2470967243584956}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.241830065359476},"{'white_gazing': 0.10472302814984073, 'avg_speed': 0.14753359548968273}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 15.46840958605665},"{'white_gazing': 0.10422450006886595, 'avg_speed': 0.13503872282549093}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [11,14])}",{'brightness': 18.986928104575163},"{'white_gazing': 0.11501311446502926, 'avg_speed': 0.1617949827515772}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 22.995642701525053},"{'white_gazing': 0.10989723159037852, 'avg_speed': 0.23383908499852396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 93.56666666666582},"{'white_gazing': 0.2303325330403131, 'avg_speed': 0.2470967243584956}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.141612200435727},"{'white_gazing': 0.08602582358709168, 'avg_speed': 0.0803706040227741}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.825708061002178},"{'white_gazing': 0.12646735718769622, 'avg_speed': 0.1924401626358849}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 14.901960784313722},"{'white_gazing': 0.09534934304566363, 'avg_speed': 0.12200270342193954}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 93.56666666666582},"{'white_gazing': 0.2303325330403131, 'avg_speed': 0.2470967243584956}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 93.56666666666582},"{'white_gazing': 0.2303325330403131, 'avg_speed': 0.2470967243584956}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 93.56666666666582},"{'white_gazing': 0.2303325330403131, 'avg_speed': 0.2470967243584956}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.66230936819172},"{'white_gazing': 0.12996416015351092, 'avg_speed': 0.13710389782839638}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.56862745098039},"{'white_gazing': 0.11621259976014806, 'avg_speed': 0.19800740021549396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.88235294117648},"{'white_gazing': 0.1142046856820577, 'avg_speed': 0.11290679233514647}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.141612200435727},"{'white_gazing': 0.08602582358709168, 'avg_speed': 0.0803706040227741}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 21.56862745098039},"{'white_gazing': 0.11621259976014806, 'avg_speed': 0.19800740021549396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.424836601307188},"{'white_gazing': 0.11123631484650677, 'avg_speed': 0.1907126528623198}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 38.464052287581694},"{'white_gazing': 0.12829129399779396, 'avg_speed': 0.2454036320747805}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 22.995642701525053},"{'white_gazing': 0.10989723159037852, 'avg_speed': 0.23383908499852396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 23.006535947712422},"{'white_gazing': 0.12422439428924004, 'avg_speed': 0.20078331243948527}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 93.56666666666582},"{'white_gazing': 0.2303325330403131, 'avg_speed': 0.2470967243584956}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 33.1045751633987},"{'white_gazing': 0.1344880147011653, 'avg_speed': 0.06724824755459761}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,14])}",{'brightness': 36.1437908496732},"{'white_gazing': 0.23088844704265904, 'avg_speed': 0.19765113752053462}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,12])}",{'brightness': 24.55337690631808},"{'white_gazing': 0.11396365859065817, 'avg_speed': 0.13065743301293137}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 22.995642701525053},"{'white_gazing': 0.10989723159037852, 'avg_speed': 0.23383908499852396}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 35.88235294117648},"{'white_gazing': 0.1142046856820577, 'avg_speed': 0.11290679233514647}",0
