Avg,Std,Max,QDs
18.69607843137255,0.0,18.69607843137255,18.69607843137255
18.71078431372549,0.014705882352942012,18.725490196078432,37.42156862745098
18.71323529411765,0.012254901960783826,18.725490196078432,37.4264705882353
18.70915032679739,0.01155403237232875,18.725490196078432,56.12745098039216
18.70915032679739,0.01155403237232875,18.725490196078432,56.12745098039216
18.068831699346408,1.1091095327920357,18.725490196078432,72.27532679738563
18.068831699346408,1.1091095327920357,18.725490196078432,72.27532679738563
18.068831699346408,1.1091095327920357,18.725490196078432,72.27532679738563
18.07467320261438,0.9920865170063814,18.725490196078432,90.3733660130719
18.07467320261438,0.9920865170063814,18.725490196078432,90.3733660130719
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
18.199918300653597,0.751223762024121,18.725490196078432,90.99959150326798
17.9645288671024,0.8644778063446732,18.725490196078432,107.78717320261438
17.9645288671024,0.8644778063446732,18.725490196078432,107.78717320261438
17.9645288671024,0.8644778063446732,18.725490196078432,107.78717320261438
