genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 18.92156862745098},"{'trajectory': 0.0002850385746709542, 'white_gazing': 0.18748012893480717}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.751633986928105},"{'trajectory': -0.9872178733683287, 'white_gazing': 0.12556180668596387}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 18.92156862745098},"{'trajectory': 0.0002850385746709542, 'white_gazing': 0.18748012893480717}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.725490196078432},"{'trajectory': 0.0002843966181499787, 'white_gazing': 0.18619774636485692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.11764705882353},"{'trajectory': -1.8070615654787447, 'white_gazing': 0.1252545767478516}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 33.23529411764706},"{'trajectory': 0.8019916456934968, 'white_gazing': 0.14145849018710435}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 18.725490196078432},"{'trajectory': -0.0005207279995599468, 'white_gazing': 0.18555479209578582}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 36.33986928104576},"{'trajectory': -0.3111437249702793, 'white_gazing': 0.12609039504016828}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 20.686274509803923},"{'trajectory': -0.19520879248993414, 'white_gazing': 0.13072265901777608}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 26.47058823529412},"{'trajectory': -0.5705454732825701, 'white_gazing': 0.1274836484069222}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.6078431372549},"{'trajectory': 0.29707784234279677, 'white_gazing': 0.11201660160114314}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 12.450980392156863},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.124509803921568}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 26.339869281045754},"{'trajectory': -1.5448068613855002, 'white_gazing': 0.13000335446194106}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.29411764705882},"{'trajectory': -0.3921131203309957, 'white_gazing': 0.14608500002315863}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 27.3202614379085},"{'trajectory': 0.26775472173203885, 'white_gazing': 0.1625640955296102}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 28.692810457516337},"{'trajectory': 1.1767592484378453, 'white_gazing': 0.12265873814785078}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.19607843137255},"{'trajectory': -0.17026577065653578, 'white_gazing': 0.12882645293027892}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 20.555555555555554},"{'trajectory': -0.1978085067030052, 'white_gazing': 0.12027847390863804}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 26.47058823529412},"{'trajectory': -0.5705454732825701, 'white_gazing': 0.1274836484069222}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.80392156862745},"{'trajectory': 0.4050581008980437, 'white_gazing': 0.12854710956833215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 26.47058823529412},"{'trajectory': -0.5705454732825701, 'white_gazing': 0.1274836484069222}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 34.83660130718954},"{'trajectory': -0.2291309596991726, 'white_gazing': 0.15358353950494186}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.12418300653595},"{'trajectory': 0.8338971906184358, 'white_gazing': 0.1236848924916184}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 38.30065359477124},"{'trajectory': -1.0572151119006388, 'white_gazing': 0.1353878231452148}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.09803921568627},"{'trajectory': -0.938423159034831, 'white_gazing': 0.11462797127469786}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 33.23529411764706},"{'trajectory': 0.8019916456934968, 'white_gazing': 0.14145849018710435}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 33.23529411764706},"{'trajectory': 0.8019916456934968, 'white_gazing': 0.14145849018710435}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 33.23529411764706},"{'trajectory': 0.8019916456934968, 'white_gazing': 0.14145849018710435}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.77124183006536},"{'trajectory': 0.14332894826066223, 'white_gazing': 0.14640755118758428}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 22.679738562091504},"{'trajectory': 0.45967118409605573, 'white_gazing': 0.10736526061171936}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 21.895424836601308},"{'trajectory': -0.747243527708981, 'white_gazing': 0.1153122202939593}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 26.339869281045754},"{'trajectory': -1.5448068613855002, 'white_gazing': 0.13000335446194106}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.241830065359476},"{'trajectory': -0.4257855391849653, 'white_gazing': 0.12765609807261033}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 33.23529411764706},"{'trajectory': 0.8019916456934968, 'white_gazing': 0.14145849018710435}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 12.450980392156863},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.124509803921568}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.823529411764703},"{'trajectory': -0.6773787542059985, 'white_gazing': 0.1306205452468459}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 26.764705882352942},"{'trajectory': -0.9409416689005613, 'white_gazing': 0.12450933574963545}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117647},"{'trajectory': 1.2407166082192485, 'white_gazing': 0.1454787517307487}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 29.542483660130713},"{'trajectory': -0.25632080179671324, 'white_gazing': 0.13540903505638854}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.09803921568627},"{'trajectory': -0.938423159034831, 'white_gazing': 0.11462797127469786}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.60130718954248},"{'trajectory': 1.0000059308125746, 'white_gazing': 0.14593781822403692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.7516339869281},"{'trajectory': 0.6890094763369196, 'white_gazing': 0.14556154527266577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 38.30065359477124},"{'trajectory': -1.0572151119006388, 'white_gazing': 0.1353878231452148}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.274509803921568},"{'trajectory': 0.6284040149712029, 'white_gazing': 0.16979589539168893}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.555555555555554},"{'trajectory': 0.9280117179036537, 'white_gazing': 0.12405948406282354}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.72549019607843},"{'trajectory': -0.5634500330843124, 'white_gazing': 0.11965952123217163}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.92156862745098},"{'trajectory': 0.4806134670766248, 'white_gazing': 0.10874777624183755}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 37.712418300653596},"{'trajectory': 0.0791323984581653, 'white_gazing': 0.15695427275937043}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.12418300653595},"{'trajectory': 0.8338971906184358, 'white_gazing': 0.1236848924916184}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 37.12418300653595},"{'trajectory': 0.8338971906184358, 'white_gazing': 0.1236848924916184}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.7516339869281},"{'trajectory': 0.6890094763369196, 'white_gazing': 0.14556154527266577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.09803921568627},"{'trajectory': -0.7434498914025571, 'white_gazing': 0.12420264677064495}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 28.921568627450977},"{'trajectory': 0.27871461486670634, 'white_gazing': 0.1317084590175692}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.013071895424837},"{'trajectory': 0.23881424914073304, 'white_gazing': 0.12168563563078538}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.019607843137255},"{'trajectory': 0.22185082307107049, 'white_gazing': 0.09919518454391572}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 35.09803921568627},"{'trajectory': -0.938423159034831, 'white_gazing': 0.11462797127469786}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.7516339869281},"{'trajectory': 0.6890094763369196, 'white_gazing': 0.14556154527266577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.7516339869281},"{'trajectory': 0.6890094763369196, 'white_gazing': 0.14556154527266577}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 28.888888888888886},"{'trajectory': -0.4558482600331012, 'white_gazing': 0.11604046294824127}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.405228758169933},"{'trajectory': -0.46210540775789993, 'white_gazing': 0.125637792688461}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 21.11111111111111},"{'trajectory': 0.5032789998856707, 'white_gazing': 0.13460540651244857}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 26.339869281045754},"{'trajectory': -1.5448068613855002, 'white_gazing': 0.13000335446194106}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 26.045751633986924},"{'trajectory': -1.4496022040115477, 'white_gazing': 0.1261667847151422}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.7516339869281},"{'trajectory': 0.6890094763369196, 'white_gazing': 0.14556154527266577}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 26.372549019607845},"{'trajectory': -0.6303389674510406, 'white_gazing': 0.1607661437444946}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 20.19607843137255},"{'trajectory': 0.5516304748116763, 'white_gazing': 0.1150268879762566}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 31.045751633986928},"{'trajectory': 0.6809013965931917, 'white_gazing': 0.11854319697138663}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 12.450980392156863},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.124509803921568}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 37.12418300653595},"{'trajectory': 0.8338971906184358, 'white_gazing': 0.1236848924916184}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 28.888888888888886},"{'trajectory': -0.4558482600331012, 'white_gazing': 0.11604046294824127}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 38.30065359477124},"{'trajectory': -1.0572151119006388, 'white_gazing': 0.1353878231452148}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.215686274509807},"{'trajectory': 0.3741671614598015, 'white_gazing': 0.10877697756571685}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117647},"{'trajectory': 1.2407166082192485, 'white_gazing': 0.1454787517307487}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.764705882352942},"{'trajectory': 0.42954385189091027, 'white_gazing': 0.13831300126604412}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 26.339869281045754},"{'trajectory': -1.5448068613855002, 'white_gazing': 0.13000335446194106}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 28.888888888888886},"{'trajectory': -0.4558482600331012, 'white_gazing': 0.11604046294824127}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 28.888888888888886},"{'trajectory': -0.4558482600331012, 'white_gazing': 0.11604046294824127}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117647},"{'trajectory': 1.2407166082192485, 'white_gazing': 0.1454787517307487}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 38.30065359477124},"{'trajectory': -1.0572151119006388, 'white_gazing': 0.1353878231452148}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,14])}",{'brightness': 26.111111111111114},"{'trajectory': -0.9579500440864835, 'white_gazing': 0.12127850798439037}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 27.516339869281044},"{'trajectory': 0.6526138305043683, 'white_gazing': 0.13665072988426755}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 28.692810457516337},"{'trajectory': 1.1767592484378453, 'white_gazing': 0.12265873814785078}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 35.55555555555556},"{'trajectory': -0.4456984871102049, 'white_gazing': 0.16856592799082457}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.411764705882355},"{'trajectory': 0.8061126859840705, 'white_gazing': 0.09807185331754402}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 38.30065359477124},"{'trajectory': -1.0572151119006388, 'white_gazing': 0.1353878231452148}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 19.50980392156863},"{'trajectory': 0.4966626341642702, 'white_gazing': 0.12573701845682733}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 12.450980392156863},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.124509803921568}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.12418300653595},"{'trajectory': 0.8338971906184358, 'white_gazing': 0.1236848924916184}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 25.522875816993462},"{'trajectory': 0.38761369557733183, 'white_gazing': 0.12199577926157718}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.12418300653595},"{'trajectory': 0.8338971906184358, 'white_gazing': 0.1236848924916184}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 37.35294117647059},"{'trajectory': -0.5840761268116519, 'white_gazing': 0.1660051489449829}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 36.33986928104576},"{'trajectory': -0.3111437249702793, 'white_gazing': 0.12609039504016828}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 12.450980392156863},"{'trajectory': -1.470086707504367e-05, 'white_gazing': 0.124509803921568}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.88235294117647},"{'trajectory': 1.2407166082192485, 'white_gazing': 0.1454787517307487}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 37.712418300653596},"{'trajectory': 0.0791323984581653, 'white_gazing': 0.15695427275937043}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117647},"{'trajectory': 1.2407166082192485, 'white_gazing': 0.1454787517307487}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 24.70588235294117},"{'trajectory': 0.5443095853682514, 'white_gazing': 0.12167755342568982}",0
