id,parents,fitnesses,complexity,z_descriptor,genome
197633,[192844],49.62908496732025,64.25,0.0615004049485279,"{'nodes': [(11, 'sin'), (12, 'gaus'), (13, 'sin')], 'links': [(0, 0, 8, -0.8904258608818054), (3, 1, 8, -0.7767254710197449), (4, 1, 9, -0.617098867893219), (5, 1, 10, -0.6610561609268188), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.7714599370956421), (13, 5, 8, 0.6795505881309509), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6016803979873657), (16, 6, 10, -0.8139477372169495), (17, 7, 8, -0.10157071053981781), (20, 2, 11, 1.0), (21, 11, 10, -0.7937036156654358), (22, 11, 8, 0.27621719241142273), (23, 3, 11, 0.3913441300392151), (24, 11, 9, 0.06608335673809052), (25, 4, 12, 1.0), (26, 12, 10, -0.11926805227994919), (27, 0, 10, 0.23022310435771942), (28, 6, 12, 0.4087180495262146), (29, 0, 13, 1.0), (30, 13, 9, 0.25755104422569275)], 'NID': 3, 'LID': 31, '_id': 197633, '_parents': [192844]}"
199051,[186388],48.85866013071896,64.25,0.06630471799384652,"{'nodes': [(11, 'sin'), (12, 'gaus'), (13, 'sin')], 'links': [(0, 0, 8, -0.8904258608818054), (3, 1, 8, -0.7767254710197449), (4, 1, 9, -0.617098867893219), (5, 1, 10, -0.6610561609268188), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.7714599370956421), (13, 5, 8, 0.6795505881309509), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6016803979873657), (16, 6, 10, -0.8098119497299194), (17, 7, 8, -0.10157071053981781), (20, 2, 11, 1.0), (21, 11, 10, -0.7937036156654358), (22, 11, 8, 0.27621719241142273), (23, 3, 11, 0.41185232996940613), (24, 11, 9, 0.06608335673809052), (25, 4, 12, 1.0), (26, 12, 10, -0.122548408806324), (27, 0, 10, 0.23022310435771942), (28, 6, 12, 0.4087180495262146), (29, 0, 13, 1.0), (30, 13, 9, 0.25755104422569275)], 'NID': 3, 'LID': 31, '_id': 199051, '_parents': [186388]}"
170120,[139592],47.65808823529412,32.25,0.14567297623750664,"{'nodes': [(11, 'abs'), (12, 'gaus'), (13, 'sin')], 'links': [(0, 0, 8, -0.8931740522384644), (1, 0, 9, 0.25755104422569275), (2, 0, 10, -0.5271254181861877), (3, 1, 8, -0.774100661277771), (5, 1, 10, -0.664721667766571), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.780346691608429), (12, 4, 10, -0.11407863348722458), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.5981610417366028), (16, 6, 10, -0.798468291759491), (19, 7, 10, 0.11666888743638992), (20, 2, 11, 1.0), (21, 11, 10, -0.8074904084205627), (22, 11, 8, 0.27621719241142273), (23, 7, 12, 1.0), (24, 12, 8, -0.10170743614435196), (25, 1, 13, 1.0), (26, 13, 9, -0.617098867893219)], 'NID': 3, 'LID': 28, '_id': 170120, '_parents': [139592]}"
99856,[92074],47.37581699346405,41.0,0.12345261913223127,"{'nodes': [(11, 'abs'), (12, 'gaus'), (13, 'sin')], 'links': [(0, 0, 8, -0.8953960537910461), (1, 0, 9, 0.25755104422569275), (2, 0, 10, -0.5288702845573425), (3, 1, 8, -0.7815799713134766), (5, 1, 10, -0.6577526926994324), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.780346691608429), (12, 4, 10, -0.11407863348722458), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6118291020393372), (16, 6, 10, -0.8009418845176697), (19, 7, 10, 0.10995981097221375), (20, 2, 11, 1.0), (21, 11, 10, -0.8185954689979553), (22, 11, 8, 0.27621719241142273), (23, 7, 12, 1.0074381828308105), (24, 12, 8, -0.08004491031169891), (25, 1, 13, 1.0), (26, 13, 9, -0.617098867893219), (27, 7, 9, 0.4907187521457672)], 'NID': 3, 'LID': 28, '_id': 99856, '_parents': [92074]}"
193158,[176356],47.26511437908496,70.0,0.0761701425688592,"{'nodes': [(11, 'sin'), (12, 'gaus')], 'links': [(0, 0, 8, -0.8904258608818054), (1, 0, 9, 0.25755104422569275), (3, 1, 8, -0.7767254710197449), (4, 1, 9, -0.617098867893219), (5, 1, 10, -0.6610561609268188), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.7714599370956421), (13, 5, 8, 0.6795505881309509), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6016803979873657), (16, 6, 10, -0.8098119497299194), (17, 7, 8, -0.10157071053981781), (20, 2, 11, 1.0), (21, 11, 10, -0.7937036156654358), (22, 11, 8, 0.27621719241142273), (23, 3, 11, 0.41185232996940613), (24, 11, 9, 0.06608335673809052), (25, 4, 12, 1.0), (26, 12, 10, -0.11926805227994919), (27, 0, 10, 0.23894919455051422), (28, 6, 12, 0.4087180495262146)], 'NID': 2, 'LID': 29, '_id': 193158, '_parents': [176356]}"
182799,[173664],45.62009803921568,39.5,0.09298787048198845,"{'nodes': [(11, 'abs'), (12, 'gaus'), (13, 'sin')], 'links': [(0, 0, 8, -0.9023768305778503), (1, 0, 9, 0.25755104422569275), (2, 0, 10, -0.5274081826210022), (3, 1, 8, -0.7815799713134766), (5, 1, 10, -0.6577526926994324), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.780346691608429), (12, 4, 10, -0.11407863348722458), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6118291020393372), (16, 6, 10, -0.8009418845176697), (19, 7, 10, 0.11174124479293823), (20, 2, 11, 0.9997350573539734), (21, 11, 10, -0.8185954689979553), (22, 11, 8, 0.25992879271507263), (23, 7, 12, 0.9973241686820984), (24, 12, 8, -0.07449861615896225), (25, 1, 13, 1.0), (26, 13, 9, -0.617098867893219), (27, 7, 9, 0.5100001692771912), (28, 11, 13, -0.8580166697502136), (29, 2, 12, -0.2961670756340027)], 'NID': 3, 'LID': 30, '_id': 182799, '_parents': [173664]}"
199029,[191360],44.79861111111111,55.75,0.05461974410209646,"{'nodes': [(11, 'sin')], 'links': [(0, 0, 8, -0.8931740522384644), (1, 0, 9, 0.25755104422569275), (2, 0, 10, -0.5203096866607666), (3, 1, 8, -0.7721678614616394), (4, 1, 9, -0.617098867893219), (5, 1, 10, -0.6577526926994324), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.780346691608429), (12, 4, 10, -0.11407863348722458), (13, 5, 8, 0.6795505881309509), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.5897431969642639), (16, 6, 10, -0.8003115653991699), (17, 7, 8, -0.10170743614435196), (19, 7, 10, 0.11020003259181976), (20, 2, 11, 1.0), (21, 11, 10, -0.8027628660202026), (22, 11, 8, 0.27621719241142273), (23, 3, 11, 0.41185232996940613), (24, 7, 9, -0.4305326044559479), (25, 3, 9, 0.7116695642471313)], 'NID': 1, 'LID': 26, '_id': 199029, '_parents': [191360]}"
197456,[156385],44.560049019607845,49.0,0.12633019840649817,"{'nodes': [(11, 'abs'), (12, 'gaus'), (13, 'sin'), (14, 'abs')], 'links': [(0, 0, 8, -0.8931740522384644), (1, 0, 9, 0.25755104422569275), (2, 0, 10, -0.5282514095306396), (3, 1, 8, -0.7815799713134766), (5, 1, 10, -0.6577526926994324), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.18573659658432007), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.780346691608429), (12, 4, 10, -0.11407863348722458), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6118291020393372), (16, 6, 10, -0.7838389277458191), (19, 7, 10, 0.1268760710954666), (20, 2, 11, 1.0), (21, 11, 10, -0.8220621347427368), (23, 7, 12, 1.0), (24, 12, 8, -0.10170743614435196), (25, 1, 13, 1.0), (26, 13, 9, -0.617098867893219), (27, 7, 9, 0.4907187521457672), (28, 12, 10, -0.9930683970451355), (29, 6, 9, 0.9653477072715759), (30, 11, 14, 1.0), (31, 14, 8, 0.27621719241142273)], 'NID': 4, 'LID': 32, '_id': 197456, '_parents': [156385]}"
170468,[168055],44.48856209150327,70.0,0.08709477895977977,"{'nodes': [(11, 'sin'), (12, 'gaus')], 'links': [(0, 0, 8, -0.8904258608818054), (1, 0, 9, 0.25755104422569275), (3, 1, 8, -0.7767254710197449), (4, 1, 9, -0.617098867893219), (5, 1, 10, -0.6610561609268188), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1934966742992401), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.7714599370956421), (13, 5, 8, 0.6795505881309509), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.6016803979873657), (16, 6, 10, -0.8048821091651917), (17, 7, 8, -0.10157071053981781), (20, 2, 11, 1.0), (21, 11, 10, -0.7937036156654358), (22, 11, 8, 0.27621719241142273), (23, 3, 11, 0.41185232996940613), (24, 11, 9, 0.06608335673809052), (25, 4, 12, 1.0), (26, 12, 10, -0.11926805227994919), (27, 0, 10, 0.23022310435771942), (28, 6, 12, 0.4087180495262146)], 'NID': 2, 'LID': 29, '_id': 170468, '_parents': [168055]}"
107941,[74940],44.3656045751634,32.25,0.09319746723846185,"{'nodes': [(11, 'abs'), (12, 'gaus'), (13, 'sin')], 'links': [(0, 0, 8, -0.8931740522384644), (1, 0, 9, 0.25755104422569275), (2, 0, 10, -0.5225254893302917), (3, 1, 8, -0.7815799713134766), (5, 1, 10, -0.6623310446739197), (6, 2, 9, 0.7237993478775024), (8, 3, 8, -0.1922919899225235), (9, 3, 10, 0.10524578392505646), (10, 4, 8, -0.780346691608429), (12, 4, 10, -0.11407863348722458), (14, 5, 10, -0.8995188474655151), (15, 6, 8, -0.5981610417366028), (16, 6, 10, -0.8048821091651917), (19, 7, 10, 0.11867383867502213), (20, 2, 11, 1.0), (21, 11, 10, -0.8074904084205627), (22, 11, 8, 0.27621719241142273), (23, 7, 12, 1.0), (24, 12, 8, -0.10170743614435196), (25, 1, 13, 1.0), (26, 13, 9, -0.617098867893219), (27, 12, 11, -0.5394585132598877), (28, 4, 12, 0.1384621113538742)], 'NID': 3, 'LID': 29, '_id': 107941, '_parents': [74940]}"
