genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 17.06971677559913},"{'trajectory': 0.393184706543416, 'white_gazing': 0.1137979213548654}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 35.07625272331155},"{'trajectory': 0.03560181361037855, 'white_gazing': 0.19869126795462028}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 19.346405228758172},"{'trajectory': 0.057496967928221995, 'white_gazing': 0.141153429290339}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 19.346405228758172},"{'trajectory': 0.057496967928221995, 'white_gazing': 0.141153429290339}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.034858387799563},"{'trajectory': -0.7096002515539912, 'white_gazing': 0.1206706719672637}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.034858387799563},"{'trajectory': -0.7096002515539912, 'white_gazing': 0.1206706719672637}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 16.034858387799563},"{'trajectory': -0.7096002515539912, 'white_gazing': 0.1206706719672637}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.034858387799563},"{'trajectory': -0.7096002515539912, 'white_gazing': 0.1206706719672637}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 14.422657952069718},"{'trajectory': -0.00211509683225191, 'white_gazing': 0.12574804926517477}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 12.331154684095859},"{'trajectory': -0.00011547023628458976, 'white_gazing': 0.1233115468409589}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 20.697167755991284},"{'trajectory': 0.2023355294155283, 'white_gazing': 0.1346671470132137}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 14.40087145969499},"{'trajectory': -0.001887701666057127, 'white_gazing': 0.12394129557077324}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 20.65359477124183},"{'trajectory': 0.10936028608178487, 'white_gazing': 0.1562324448866983}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 22.265795206971674},"{'trajectory': -0.02020214073016814, 'white_gazing': 0.10301464015493964}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 30.544662309368192},"{'trajectory': 0.01747962426595508, 'white_gazing': 0.146536974450179}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 16.034858387799563},"{'trajectory': -0.7096002515539912, 'white_gazing': 0.1206706719672637}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 14.150326797385619},"{'trajectory': -0.001965168948063945, 'white_gazing': 0.12320761247553906}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 19.346405228758172},"{'trajectory': 0.057496967928221995, 'white_gazing': 0.141153429290339}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 14.444444444444443},"{'trajectory': -0.007162524466469428, 'white_gazing': 0.13609119569520842}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 22.265795206971674},"{'trajectory': -0.02020214073016814, 'white_gazing': 0.10301464015493964}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [12,13])}",{'brightness': 12.331154684095859},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.1233115468409589}",0
"{VisionData(w=0, h=0), CPPN:8:3([2, 2], [17,19])}",{'brightness': 14.411764705882353},"{'trajectory': -0.0011219896515213001, 'white_gazing': 0.12427745815500936}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.084967320261434},"{'trajectory': 1.7218565330317364, 'white_gazing': 0.11863946629421172}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 17.06971677559913},"{'trajectory': 0.393184706543416, 'white_gazing': 0.1137979213548654}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 19.23747276688453},"{'trajectory': -0.015805252675968325, 'white_gazing': 0.13163694146087626}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 33.747276688453155},"{'trajectory': 0.04343863413365001, 'white_gazing': 0.08840803193938614}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 20.697167755991284},"{'trajectory': 0.2023355294155283, 'white_gazing': 0.1346671470132137}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 17.06971677559913},"{'trajectory': 0.393184706543416, 'white_gazing': 0.1137979213548654}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 23.37690631808279},"{'trajectory': 0.03946349026989676, 'white_gazing': 0.10142654838072182}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 15.163398692810459},"{'trajectory': 0.507775096201596, 'white_gazing': 0.1066555926636714}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [14,14])}",{'brightness': 19.814814814814813},"{'trajectory': 0.03799108965890578, 'white_gazing': 0.14270643460088828}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.084967320261434},"{'trajectory': 1.7218565330317364, 'white_gazing': 0.11863946629421172}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,11])}",{'brightness': 22.265795206971674},"{'trajectory': -0.02020214073016814, 'white_gazing': 0.10301464015493964}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 23.02832244008715},"{'trajectory': 0.09965392587154201, 'white_gazing': 0.1353253471033959}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 15.610021786492375},"{'trajectory': 0.09405108891045073, 'white_gazing': 0.09051283299310833}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 33.747276688453155},"{'trajectory': 0.04343863413365001, 'white_gazing': 0.08840803193938614}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 16.633986928104576},"{'trajectory': 0.06513248942747556, 'white_gazing': 0.1424783695246909}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.084967320261434},"{'trajectory': 1.7218565330317364, 'white_gazing': 0.11863946629421172}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.084967320261434},"{'trajectory': 1.7218565330317364, 'white_gazing': 0.11863946629421172}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 17.06971677559913},"{'trajectory': 0.393184706543416, 'white_gazing': 0.1137979213548654}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 14.422657952069718},"{'trajectory': -0.016759911886102083, 'white_gazing': 0.12352151371068273}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.084967320261434},"{'trajectory': 1.7218565330317364, 'white_gazing': 0.11863946629421172}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [10,11])}",{'brightness': 16.241830065359476},"{'trajectory': -0.10193049407651028, 'white_gazing': 0.10997586875404707}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 23.37690631808279},"{'trajectory': 0.03946349026989676, 'white_gazing': 0.10142654838072182}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 17.06971677559913},"{'trajectory': 0.393184706543416, 'white_gazing': 0.1137979213548654}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 15.163398692810459},"{'trajectory': 0.507775096201596, 'white_gazing': 0.1066555926636714}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 1], [14,17])}",{'brightness': 17.86492374727669},"{'trajectory': 0.03952337908619494, 'white_gazing': 0.08477153900829548}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [17,18])}",{'brightness': 19.23747276688453},"{'trajectory': -0.015805252675968325, 'white_gazing': 0.13163694146087626}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 17.037037037037035},"{'trajectory': 1.781838903954836, 'white_gazing': 0.10700475069022661}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 16.30718954248366},"{'trajectory': 0.3221912637066493, 'white_gazing': 0.116921082075587}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 14.509803921568627},"{'trajectory': 0.16083483994993594, 'white_gazing': 0.13347228897915184}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 16.949891067538125},"{'trajectory': 0.027061193814457787, 'white_gazing': 0.08203448955056}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 26.132897603485844},"{'trajectory': -0.01888305720483376, 'white_gazing': 0.08456070440735278}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 16.383442265795207},"{'trajectory': 0.02054095411583776, 'white_gazing': 0.13440418485707611}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [15,16])}",{'brightness': 16.612200435729847},"{'trajectory': 0.4005612238840021, 'white_gazing': 0.09397595076704787}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [16,17])}",{'brightness': 19.23747276688453},"{'trajectory': -0.015805252675968325, 'white_gazing': 0.13163694146087626}",0
