id,parents,fitnesses,descriptors,genome
212,[168],100.0,"{'trajectory': 0.4279647273255198, 'white_gazing': 0.24980056282333946}","{'brain': {'nodes': [], 'links': [(0, 0, 8, 0.05079067870974541), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6345735192298889), (4, 2, 10, -0.6882684230804443), (5, 3, 8, 0.09578563272953033), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.9504778385162354), (11, 7, 8, -0.8337724804878235), (12, 7, 9, 0.14836953580379486), (13, 2, 8, -0.2653467655181885)], 'NID': 0, 'LID': 14, '_id': 212, '_parents': [168]}, 'vision': {'w': 0, 'h': 0}}"
2447,[2020],100.0,"{'trajectory': 0.9851442655473531, 'white_gazing': 0.4266502822518847}","{'brain': {'nodes': [(11, 'gaus')], 'links': [(0, 0, 8, 0.04862591624259949), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6310910582542419), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.956177830696106), (11, 7, 8, -0.8431560397148132), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.12057885527610779)], 'NID': 1, 'LID': 16, '_id': 2447, '_parents': [2020]}, 'vision': {'w': 0, 'h': 0}}"
5903,[1668],100.0,"{'trajectory': -1.1680896077309375, 'white_gazing': 0.4217934672730841}","{'brain': {'nodes': [(11, 'step')], 'links': [(0, 0, 8, 0.03855317831039429), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6345735192298889), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.9621452689170837), (11, 7, 8, -0.8353339433670044), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.11758371442556381)], 'NID': 1, 'LID': 16, '_id': 5903, '_parents': [1668]}, 'vision': {'w': 0, 'h': 0}}"
5524,[5029],100.0,"{'trajectory': 0.27222150786335164, 'white_gazing': 0.7368704507506904}","{'brain': {'nodes': [(11, 'gaus')], 'links': [(0, 0, 8, 0.03031241148710251), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6345735192298889), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.956177830696106), (11, 7, 8, -0.8103747963905334), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 0.9952229261398315), (15, 11, 8, 0.1137404814362526)], 'NID': 1, 'LID': 16, '_id': 5524, '_parents': [5029]}, 'vision': {'w': 0, 'h': 0}}"
5411,[1719],100.0,"{'trajectory': 0.28777055870760154, 'white_gazing': 0.5164421054671048}","{'brain': {'nodes': [(11, 'step'), (12, 'bsgm')], 'links': [(0, 0, 8, 0.03572595864534378), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.956177830696106), (11, 7, 8, -0.8337724804878235), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.12057885527610779), (16, 1, 12, 1.0), (17, 12, 10, -0.6345735192298889)], 'NID': 2, 'LID': 18, '_id': 5411, '_parents': [1719]}, 'vision': {'w': 0, 'h': 0}}"
5029,[4748],100.0,"{'trajectory': -1.233414670554665, 'white_gazing': 0.36339939090421597}","{'brain': {'nodes': [(11, 'gaus')], 'links': [(0, 0, 8, 0.03031241148710251), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6345735192298889), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.956177830696106), (11, 7, 8, -0.8103747963905334), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 0.9952229261398315), (15, 11, 8, 0.12057885527610779)], 'NID': 1, 'LID': 16, '_id': 5029, '_parents': [4748]}, 'vision': {'w': 0, 'h': 0}}"
4008,[3560],100.0,"{'trajectory': 0.2987423635764341, 'white_gazing': 0.47456257879160235}","{'brain': {'nodes': [(11, 'step'), (12, 'bsgm'), (13, 'bsgm')], 'links': [(0, 0, 8, 0.04862591624259949), (2, 1, 9, -0.2500219941139221), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.9621452689170837), (11, 7, 8, -0.8353339433670044), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.12313336133956909), (16, 0, 12, 1.0), (17, 12, 9, -0.7173007726669312), (18, 1, 13, 1.0), (19, 13, 10, -0.6345735192298889)], 'NID': 3, 'LID': 20, '_id': 4008, '_parents': [3560]}, 'vision': {'w': 0, 'h': 0}}"
3560,[3206],100.0,"{'trajectory': -1.0161804009750368, 'white_gazing': 0.6011726946232715}","{'brain': {'nodes': [(11, 'step'), (12, 'bsgm'), (13, 'bsgm')], 'links': [(0, 0, 8, 0.04862591624259949), (2, 1, 9, -0.2500219941139221), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.9621452689170837), (11, 7, 8, -0.8353339433670044), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.11758371442556381), (16, 0, 12, 1.0), (17, 12, 9, -0.7173007726669312), (18, 1, 13, 1.0), (19, 13, 10, -0.6345735192298889)], 'NID': 3, 'LID': 20, '_id': 3560, '_parents': [3206]}, 'vision': {'w': 0, 'h': 0}}"
3440,[3206],100.0,"{'trajectory': 0.29916577888617946, 'white_gazing': 0.8234325965194953}","{'brain': {'nodes': [(11, 'step'), (12, 'bsgm')], 'links': [(0, 0, 8, 0.04862591624259949), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6345735192298889), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.9576101899147034), (11, 7, 8, -0.8353339433670044), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.11758371442556381), (16, 0, 12, 1.0), (17, 12, 9, -0.7173007726669312)], 'NID': 2, 'LID': 18, '_id': 3440, '_parents': [3206]}, 'vision': {'w': 0, 'h': 0}}"
3188,[2528],100.0,"{'trajectory': -0.4209816570364713, 'white_gazing': 0.5132210772879067}","{'brain': {'nodes': [(11, 'gaus')], 'links': [(0, 0, 8, 0.04862591624259949), (1, 0, 9, -0.7173007726669312), (2, 1, 9, -0.2500219941139221), (3, 1, 10, -0.6345735192298889), (4, 2, 10, -0.6882684230804443), (6, 3, 10, 0.41708871722221375), (7, 4, 9, -0.8008089661598206), (8, 4, 10, -0.11582206934690475), (9, 5, 9, 0.45892372727394104), (10, 6, 10, -0.956177830696106), (11, 7, 8, -0.8337724804878235), (12, 7, 9, 0.14836953580379486), (13, 6, 8, 0.42076292634010315), (14, 3, 11, 1.0), (15, 11, 8, 0.12057885527610779), (16, 0, 10, -0.2233600616455078), (17, 1, 11, 0.060788244009017944)], 'NID': 1, 'LID': 18, '_id': 3188, '_parents': [2528]}, 'vision': {'w': 0, 'h': 0}}"
