id,parents,fitnesses,descriptors,genome
2722,[1537],38.387799564270146,"{'white_gazing': 0.19029468147349304, 'distance': 0.12930241018245145}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.4157543480396271), (1, 1, 10, 0.14470124244689941), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.019109543412923813), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.5390375256538391), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5217052102088928), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2641831934452057)], 'NID': 0, 'LID': 13, '_id': 2722, '_parents': [1537]}, 'vision': {'w': 2, 'h': 2}}"
4440,[350],37.4872912127814,"{'white_gazing': 0.3182879748382166, 'distance': 0.035314288454617385}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.4157543480396271), (1, 1, 10, 0.14470124244689941), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.020175021141767502), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.552725076675415), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5253775715827942), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2608054578304291)], 'NID': 0, 'LID': 13, '_id': 4440, '_parents': [350]}, 'vision': {'w': 2, 'h': 2}}"
1537,[1118],36.470588235294116,"{'white_gazing': 0.134941855095317, 'distance': 1.0270742750983022}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.4157543480396271), (1, 1, 10, 0.14470124244689941), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.019109543412923813), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.5533497333526611), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5217052102088928), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2641831934452057)], 'NID': 0, 'LID': 13, '_id': 1537, '_parents': [1118]}, 'vision': {'w': 2, 'h': 2}}"
350,[256],35.57007988380538,"{'white_gazing': 0.12485647930524833, 'distance': 0.03853745447498023}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.4157543480396271), (1, 1, 10, 0.14470124244689941), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.020175021141767502), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.552725076675415), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5253775715827942), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.26433485746383667)], 'NID': 0, 'LID': 13, '_id': 350, '_parents': [256]}, 'vision': {'w': 2, 'h': 2}}"
5813,[5485],32.287581699346404,"{'white_gazing': 0.15040199069503837, 'distance': 1.4845628525706023}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.4157543480396271), (1, 1, 10, 0.14470124244689941), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.019109543412923813), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.5390375256538391), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5217052102088928), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.2641831934452057), (13, 0, 8, 0.23573537170886993)], 'NID': 0, 'LID': 14, '_id': 5813, '_parents': [5485]}, 'vision': {'w': 2, 'h': 2}}"
2078,[746],24.168482207697892,"{'white_gazing': 0.1232482321444081, 'distance': 0.8598202744522894}","{'brain': {'nodes': [], 'links': [(0, 1, 8, -0.42543143033981323), (1, 1, 10, 0.1501881182193756), (2, 2, 9, 0.11630872637033463), (3, 3, 8, 0.020175021141767502), (4, 3, 9, 0.017369573935866356), (5, 3, 10, -0.5572511553764343), (6, 4, 8, -0.552725076675415), (7, 4, 9, -0.38040030002593994), (8, 5, 9, 0.22691106796264648), (9, 6, 9, -0.17908324301242828), (10, 6, 10, -0.5253775715827942), (11, 7, 9, 0.9596099853515625), (12, 7, 10, -0.26433485746383667)], 'NID': 0, 'LID': 13, '_id': 2078, '_parents': [746]}, 'vision': {'w': 2, 'h': 2}}"
