genome,fitnesses,descriptors,eval_time
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [13,14])}",{'brightness': 24.313725490196077},"{'white_gazing': 0.1483114512115316, 'distance': 0.04161613432894498}",0
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [14,15])}",{'brightness': 21.80101670297749},"{'white_gazing': 0.12272093034090044, 'distance': 0.16121128322988218}",0
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [13,14])}",{'brightness': 24.313725490196077},"{'white_gazing': 0.1483114512115316, 'distance': 0.04161613432894498}",0
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [13,14])}",{'brightness': 24.313725490196077},"{'white_gazing': 0.1483114512115316, 'distance': 0.04161613432894498}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [13,14])}",{'brightness': 24.313725490196077},"{'white_gazing': 0.1483114512115316, 'distance': 0.04161613432894498}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 1], [12,15])}",{'brightness': 24.313725490196077},"{'white_gazing': 0.1483114512115316, 'distance': 0.04161613432894498}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.043572984749456},"{'white_gazing': 0.13685485053250876, 'distance': 0.28984300652736994}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.13031293287350573, 'distance': 0.2315537044144689}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [11,13])}",{'brightness': 20.08714596949891},"{'white_gazing': 0.15794524135493848, 'distance': 0.1513917264600494}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.0},"{'white_gazing': 0.11673174741601369, 'distance': 0.16933793970433014}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [11,13])}",{'brightness': 17.21132897603486},"{'white_gazing': 0.1721074604913881, 'distance': 1.213911942282971e-07}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,14])}",{'brightness': 24.429920116194623},"{'white_gazing': 0.15499358001453653, 'distance': 0.1630480987763043}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 33.62381989832971},"{'white_gazing': 0.13053573240645824, 'distance': 0.09701476039645122}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.11125812948215329, 'distance': 0.07259619465322967}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.595497458242555},"{'white_gazing': 0.13756206197413176, 'distance': 0.1947950127840823}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.511982570806104},"{'white_gazing': 0.30663128149176866, 'distance': 0.03917346586618367}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,14])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.12260647196548326, 'distance': 0.0974915738366357}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 35.00363108206245},"{'white_gazing': 0.14249654188022412, 'distance': 0.1913196286513394}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.11390459489587666, 'distance': 0.4387539466093662}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 31.895424836601315},"{'white_gazing': 0.12922409903916737, 'distance': 0.10087485026067827}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [11,13])}",{'brightness': 23.3841684822077},"{'white_gazing': 0.09094851900141795, 'distance': 0.22499104672583586}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 21.728395061728396},"{'white_gazing': 0.1215195131012922, 'distance': 0.048917989650016314}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.12064687251960945, 'distance': 0.2598295252505824}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.12667277134682753, 'distance': 0.16960209965035755}",0
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [14,15])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([1, 1], [14,15])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 22.745098039215684},"{'white_gazing': 0.12130771147485504, 'distance': 0.3253543830424697}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.0},"{'white_gazing': 0.12679993921433777, 'distance': 0.18645548095816672}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 22.832244008714596},"{'white_gazing': 0.12519865325738305, 'distance': 0.15463248366317348}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [12,13])}",{'brightness': 20.0},"{'white_gazing': 0.13795757570570186, 'distance': 0.15732718767847198}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 21.423384168482208},"{'white_gazing': 0.13324094414392176, 'distance': 0.2576107662640855}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 25.112563543936094},"{'white_gazing': 0.12872153505857298, 'distance': 0.02138085315000175}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.970951343500364},"{'white_gazing': 0.12445988811923088, 'distance': 0.16415461252645488}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.0},"{'white_gazing': 0.13023740612701332, 'distance': 0.853405813850885}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [14,14])}",{'brightness': 32.94117647058824},"{'white_gazing': 0.12363823811568982, 'distance': 0.11150434504895358}",0
"{VisionData(w=2, h=2), CPPN:8:3([0, 0], [13,13])}",{'brightness': 30.442992011619463},"{'white_gazing': 0.15339169427856164, 'distance': 0.09888199977190298}",0
