id,parents,fitnesses,descriptors,genome
31,[9],18.676470588235293,"{'complexity': 38.0, 'z_peaks_avg': 0.04}","{'nodes': [(11, 'gaus')], 'links': [(0, 0, 8, -0.7955196499824524), (1, 1, 10, -0.310291588306427), (2, 2, 8, -0.06371709704399109), (3, 2, 9, 0.32492727041244507), (4, 3, 8, 0.7750325798988342), (5, 3, 10, 0.6746459603309631), (7, 4, 10, 1.002266764640808), (8, 5, 8, -0.23719194531440735), (9, 5, 9, -0.14133691787719727), (10, 6, 10, 0.046953968703746796), (11, 7, 8, -0.7173007726669312), (12, 4, 11, 1.0), (13, 11, 8, 0.9699837565422058)], 'NID': 1, 'LID': 14, '_id': 31, '_parents': [9]}"
