genome,fitnesses,descriptors,eval_time
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.129084967320257},"{'trajectory': -0.148358218269955, 'white_gazing': 0.12509547954199518}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 16.225490196078432},"{'trajectory': -0.2501099591079097, 'white_gazing': 0.09363196322861682}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -0.9644315864285691, 'white_gazing': 0.10515250954123108}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 15.514705882352942},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.15514705882352836}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.259803921568626},"{'trajectory': 0.21130617812440208, 'white_gazing': 0.0990408620825357}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 33.91339869281046},"{'trajectory': -0.7753599005467259, 'white_gazing': 0.12683150896601872}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 33.21895424836602},"{'trajectory': 0.45147178358728984, 'white_gazing': 0.12118695116765357}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.88235294117646},"{'trajectory': -0.8798347905781746, 'white_gazing': 0.125381540303886}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 16.225490196078432},"{'trajectory': 0.2524570289200201, 'white_gazing': 0.10509094211953787}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.397058823529413},"{'trajectory': -0.30685911353028444, 'white_gazing': 0.10925655454760148}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 24.795751633986928},"{'trajectory': -0.5782105416455309, 'white_gazing': 0.1273385019236191}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.127450980392155},"{'trajectory': 0.2501053373400869, 'white_gazing': 0.11020865810613778}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.207789221509959, 'white_gazing': 0.11629526024586197}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 18.40686274509804},"{'trajectory': 2, 'white_gazing': 0.10695765361542549}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.145424836601308},"{'trajectory': 0.5386163650296524, 'white_gazing': 0.12238434824033993}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 22.720588235294116},"{'trajectory': 0.4633590216799043, 'white_gazing': 0.12130100101758819}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.08006535947712},"{'trajectory': -0.43273794998008314, 'white_gazing': 0.12370646348197546}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': 0.8758454583441646, 'white_gazing': 0.11287830449279215}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.405228758169933},"{'trajectory': 0.17604833708453244, 'white_gazing': 0.10471528193190478}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 15.898692810457515},"{'trajectory': -0.006201269655756901, 'white_gazing': 0.1480705768419033}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.145424836601308},"{'trajectory': 0.5386163650296524, 'white_gazing': 0.12238434824033993}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.967320261437905},"{'trajectory': 0.5527800405188246, 'white_gazing': 0.1342848547541158}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 34.869281045751634},"{'trajectory': 0.22297090023384183, 'white_gazing': 0.12322584403290984}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.66830065359477},"{'trajectory': 0.36897313838696566, 'white_gazing': 0.11335819680668287}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.259803921568626},"{'trajectory': -0.6801737680492164, 'white_gazing': 0.10152646158105703}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 34.967320261437905},"{'trajectory': -0.35577178910240664, 'white_gazing': 0.16609130888579052}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.145424836601308},"{'trajectory': 0.5386163650296524, 'white_gazing': 0.12238434824033993}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 20.20424836601307},"{'trajectory': 0.3554148785506096, 'white_gazing': 0.1014410851922497}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 17.655228758169933},"{'trajectory': 0.21026225229457898, 'white_gazing': 0.11379191210597946}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 21.625816993464053},"{'trajectory': 0.2584327462856465, 'white_gazing': 0.11305411285790369}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.145424836601308},"{'trajectory': 0.5386163650296524, 'white_gazing': 0.12238434824033993}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -0.9895029553712172, 'white_gazing': 0.10549652449743671}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.62418300653594},"{'trajectory': 0.5245263244691691, 'white_gazing': 0.11786682543015183}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 17.69607843137255},"{'trajectory': -1.1204054269150514, 'white_gazing': 0.10885985785247286}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.01960784313725},"{'trajectory': -0.6811793537415353, 'white_gazing': 0.12580241052110339}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 18.888888888888893},"{'trajectory': 0.6795455370725079, 'white_gazing': 0.0850159771777866}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.259803921568626},"{'trajectory': -0.6801737680492164, 'white_gazing': 0.10152646158105703}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117646},"{'trajectory': -0.8798347905781746, 'white_gazing': 0.125381540303886}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 39.17483660130719},"{'trajectory': -0.31207605150909784, 'white_gazing': 0.13216862541575045}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.022875816993462},"{'trajectory': 0.4966125118291119, 'white_gazing': 0.11648182403095267}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.40686274509804},"{'trajectory': 2, 'white_gazing': 0.10695765361542549}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.259803921568626},"{'trajectory': -0.8815296616471753, 'white_gazing': 0.10982075232825246}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.207789221509959, 'white_gazing': 0.11629526024586197}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 20.43300653594771},"{'trajectory': 0.30380733209633226, 'white_gazing': 0.10531039952506797}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.207789221509959, 'white_gazing': 0.11629526024586197}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 16.61764705882353},"{'trajectory': 0.9271007451033572, 'white_gazing': 0.12063417872572468}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 23.562091503267972},"{'trajectory': 0.5295933014093509, 'white_gazing': 0.11478132027018752}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 32.761437908496745},"{'trajectory': -0.6760902650857504, 'white_gazing': 0.22778069804795611}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.259803921568626},"{'trajectory': 0.19043411605129082, 'white_gazing': 0.08553279157905598}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.40686274509804},"{'trajectory': 2, 'white_gazing': 0.10695765361542549}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.142156862745097},"{'trajectory': -0.11440370161076485, 'white_gazing': 0.10816351000013195}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.411764705882355},"{'trajectory': 2, 'white_gazing': 0.10353791684805258}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.991864859310433, 'white_gazing': 0.1100924218872596}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 22.295751633986928},"{'trajectory': 0.2582158718204893, 'white_gazing': 0.11604861143801501}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117646},"{'trajectory': -0.8798347905781746, 'white_gazing': 0.125381540303886}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.08006535947712},"{'trajectory': -0.43273794998008314, 'white_gazing': 0.12370646348197546}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 24.607843137254903},"{'trajectory': 0.17295590834809207, 'white_gazing': 0.1302493906756471}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.147058823529406},"{'trajectory': -0.14047066340964978, 'white_gazing': 0.12502279503454378}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.102941176470587},"{'trajectory': 0.4071678536029497, 'white_gazing': 0.09491574302753213}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 15.514705882352942},"{'trajectory': 5.904586741565001e-16, 'white_gazing': 0.15514705882352836}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.411764705882355},"{'trajectory': 2, 'white_gazing': 0.10353791684805258}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 39.17483660130719},"{'trajectory': -0.31207605150909784, 'white_gazing': 0.13216862541575045}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.411764705882355},"{'trajectory': 2, 'white_gazing': 0.10353791684805258}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 22.924836601307188},"{'trajectory': -0.1741665859430299, 'white_gazing': 0.11601368269434978}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [14,15])}",{'brightness': 19.983660130718956},"{'trajectory': -0.2653534651331019, 'white_gazing': 0.13123074066220491}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.00653594771242},"{'trajectory': -1.1023139918893343, 'white_gazing': 0.11211536494722296}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 15.514705882352942},"{'trajectory': -4.604113793354537e-05, 'white_gazing': 0.1549031943717542}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.692810457516337},"{'trajectory': 0.614272362705871, 'white_gazing': 0.11658122610246835}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 35.88235294117646},"{'trajectory': -0.8798347905781746, 'white_gazing': 0.125381540303886}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.411764705882355},"{'trajectory': 2, 'white_gazing': 0.10353791684805258}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 19.411764705882355},"{'trajectory': 2, 'white_gazing': 0.10353791684805258}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117646},"{'trajectory': -0.8798347905781746, 'white_gazing': 0.125381540303886}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 18.316993464052285},"{'trajectory': 0.41433682359250384, 'white_gazing': 0.11756248055064869}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,13])}",{'brightness': 19.411764705882355},"{'trajectory': 2, 'white_gazing': 0.10353791684805258}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.88235294117646},"{'trajectory': -0.8798347905781746, 'white_gazing': 0.125381540303886}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 19.232026143790847},"{'trajectory': -0.43381222687098986, 'white_gazing': 0.11744851771530576}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.1472626693668944, 'white_gazing': 0.11564963119285442}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [13,13])}",{'brightness': 17.22222222222222},"{'trajectory': -0.38979532494158714, 'white_gazing': 0.12213766272946275}",0
"{VisionData(w=0, h=0), CPPN:8:3([1, 1], [13,14])}",{'brightness': 19.09313725490196},"{'trajectory': -0.8956666669421197, 'white_gazing': 0.10314531943423795}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.413398692810457},"{'trajectory': -1.2853530670903954, 'white_gazing': 0.11348713806520234}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.102941176470587},"{'trajectory': -0.2240927142328757, 'white_gazing': 0.09305124680095836}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 42.083333333333336},"{'trajectory': 0.5260408469362817, 'white_gazing': 0.13969437480537997}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 35.47385620915032},"{'trajectory': 0.6207419130066524, 'white_gazing': 0.1319160476655002}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 18.774509803921564},"{'trajectory': -1.036931425184253, 'white_gazing': 0.13110027393041654}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 16.38888888888889},"{'trajectory': 0.23371771434353042, 'white_gazing': 0.11918972295198166}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [12,12])}",{'brightness': 23.692810457516337},"{'trajectory': 0.614272362705871, 'white_gazing': 0.11658122610246835}",0
"{VisionData(w=0, h=0), CPPN:8:3([0, 0], [11,12])}",{'brightness': 18.022875816993462},"{'trajectory': -1.560597182523031, 'white_gazing': 0.1171079036842116}",0
