id,parents,fitnesses,descriptors,genome
2107,[1554],100.0,"{'trajectory': 0.4390537430475657, 'white_gazing': 0.3398339444788066}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.30730268359184265), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.10522562265396118), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5898024439811707), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 2107, '_parents': [1554]}, 'vision': {'w': 0, 'h': 0}}"
1876,[1554],100.0,"{'trajectory': -0.3345534398582112, 'white_gazing': 0.2915159329460083}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.30730268359184265), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.10589419305324554), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5962912440299988), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 1876, '_parents': [1554]}, 'vision': {'w': 0, 'h': 0}}"
2757,[2187],97.05882352941177,"{'trajectory': -0.9582737122526186, 'white_gazing': 0.26670291381943334}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.30730268359184265), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.10223101824522018), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.23998063802719116), (10, 7, 8, -0.5898024439811707), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 2757, '_parents': [2187]}, 'vision': {'w': 0, 'h': 0}}"
76,[55],87.52450980392157,"{'trajectory': -0.5683551524808625, 'white_gazing': 0.21182615208477953}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.3141167461872101), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.12380655854940414), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5898024439811707), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624)], 'NID': 0, 'LID': 13, '_id': 76, '_parents': [55]}, 'vision': {'w': 0, 'h': 0}}"
1544,[1122],60.01633986928104,"{'trajectory': -0.24550584613145354, 'white_gazing': 0.1771224159417424}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.3141167461872101), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5907526612281799), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 1544, '_parents': [1122]}, 'vision': {'w': 0, 'h': 0}}"
2129,[1876],57.36928104575163,"{'trajectory': -1.426351199725244, 'white_gazing': 0.15209885731093556}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.30730268359184265), (2, 1, 10, 0.4364144802093506), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.10589419305324554), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5962912440299988), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 2129, '_parents': [1876]}, 'vision': {'w': 0, 'h': 0}}"
2636,[2107],57.303921568627445,"{'trajectory': -1.6099565722964873, 'white_gazing': 0.18333461991683037}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.30730268359184265), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.10522562265396118), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5950429439544678), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 2636, '_parents': [2107]}, 'vision': {'w': 0, 'h': 0}}"
1554,[1075],51.364379084967304,"{'trajectory': 1.3248489581869094, 'white_gazing': 0.2563879808537558}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.30730268359184265), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (4, 3, 8, 0.10589419305324554), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5898024439811707), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 1554, '_parents': [1075]}, 'vision': {'w': 0, 'h': 0}}"
2473,[1544],47.22222222222222,"{'trajectory': 0.38216090750939236, 'white_gazing': 0.16433436013965314}","{'brain': {'nodes': [], 'links': [(0, 0, 9, -0.8184727430343628), (1, 0, 10, 0.3121132552623749), (2, 1, 10, 0.4416286051273346), (3, 2, 10, 0.9377269744873047), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.24538211524486542), (10, 7, 8, -0.5907526612281799), (11, 7, 10, -0.9499979019165039), (12, 4, 9, -0.6937528252601624), (13, 4, 8, -0.14749044179916382)], 'NID': 0, 'LID': 14, '_id': 2473, '_parents': [1544]}, 'vision': {'w': 0, 'h': 0}}"
171,[152],45.318627450980394,"{'trajectory': 0.9822278502314966, 'white_gazing': 0.15874545587331756}","{'brain': {'nodes': [(11, 'step')], 'links': [(0, 0, 9, -0.8184727430343628), (2, 1, 10, 0.42060574889183044), (3, 2, 10, 0.9377269744873047), (5, 4, 10, 0.9316892027854919), (6, 5, 8, -0.1529272049665451), (7, 5, 9, 0.4359135031700134), (8, 5, 10, -0.6043839454650879), (9, 6, 8, 0.2468676120042801), (10, 7, 8, -0.5898024439811707), (11, 7, 10, -0.9499979019165039), (12, 3, 11, 1.0), (13, 11, 8, 0.12380655854940414)], 'NID': 1, 'LID': 14, '_id': 171, '_parents': [152]}, 'vision': {'w': 0, 'h': 0}}"
